Join_Count,TARGET_FID,TransectID,rate_1315,rate_1325,rate_1520,rate_2025,stat_1315,stat_1325,stat_1520,stat_2025,OBJECTID_1,Transect_1,epoch,rate_m_yr,status,pointid,popdens_ra,Shape_Leng,NEAR_FID,dist_to_bu,n_veg,n_water,n_urban_di,n_popdens,elev_m,n_elev,CVI,CVI_class
1,808,808.00000000000,-1.24869933803,0.00000000000,0.59497915325,0.00000000000,retreating,,advancing,,0,808,2013-2025,-0.47568894900,stable,40431,0.06396100000,199.99997882800,39693,0.00000000000,0.71509150341,0.66312406263,1.00000000000,0.00000000000,3.66591200000,0.04877256920,3.12387788382,Moderate
1,809,809.00000000000,-1.55258987221,8.94625762562,-0.11798451520,0.00000000000,retreating,advancing,stable,,0,809,2013-2025,-0.33776176500,stable,39623,13.30050000000,199.99998999600,39693,0.00000000000,0.00000000000,0.64417769833,1.00000000000,0.52070175351,7.29580000000,0.49065082154,2.87601872889,Moderate
1,810,810.00000000000,1.01415642014,8.20268431507,0.71448767964,0.00000000000,advancing,advancing,advancing,,0,810,2013-2025,-0.35208117800,stable,40026,3.84745000000,199.99999262400,44073,0.00000000000,0.00000000000,0.64614468416,1.00000000000,0.14796264703,4.62260600000,0.16523408888,2.42897803484,Low
1,811,811.00000000000,6.41116463423,10.53298551780,-2.43690389055,14.89386525720,advancing,advancing,retreating,advancing,0,811,2013-2025,-1.30441924100,retreating,39622,9.11489000000,199.99998486000,39647,0.00000000000,0.00000000000,0.77696257916,1.00000000000,0.35566078998,4.57475200000,0.15940866344,2.67791272754,Moderate
1,812,812.00000000000,3.84011940447,0.00000000000,-0.01645120138,0.00000000000,advancing,,stable,,0,812,2013-2025,-1.42375259600,retreating,40025,1.97330000000,200.00009735000,39635,0.00000000000,0.71509150341,0.79335480259,1.00000000000,0.07406385055,9.45283010000,0.75323321824,3.70761382058,High
1,813,813.00000000000,-2.80241812265,0.00000000000,-0.04475466854,0.00000000000,retreating,,stable,,0,813,2013-2025,-1.21336695400,retreating,39621,7.90008000000,199.99999911700,39635,0.00000000000,0.71509150341,0.76445518396,1.00000000000,0.30776014844,3.21286904000,0.00000000000,3.39002269637,Moderate
1,814,814.00000000000,0.00000000000,9.68280407723,0.75194843606,0.00000000000,,advancing,advancing,,0,814,2013-2025,-1.03905945400,retreating,40024,0.84167500000,199.99996618800,39564,0.00000000000,0.00000000000,0.74051143844,1.00000000000,0.02944323661,4.57475200000,0.15940866344,2.42510132163,Low
1,815,815.00000000000,-7.61132765846,7.41694982400,1.12003859390,0.00000000000,retreating,advancing,advancing,,0,815,2013-2025,-0.41786097600,stable,40023,0.72311500000,200.00004604800,39549,0.36349962467,0.00000000000,0.65518052452,0.96223207769,0.02476835043,7.29580000000,0.49065082154,2.52245422988,Low
1,816,816.00000000000,-4.56342138815,3.23735339988,1.52678875469,12.58343199180,retreating,advancing,advancing,advancing,0,816,2013-2025,-0.54070440400,retreating,39619,3.21778000000,199.99998138000,39265,3.25909587725,0.33817175124,0.67205490904,0.66137714722,0.12313440639,4.77998500000,0.18439235422,2.61777432564,Moderate
1,817,817.00000000000,5.57858424788,1.44228702703,1.74339739585,2.28944582019,advancing,advancing,advancing,advancing,0,817,2013-2025,-0.94128145600,retreating,40022,0.48072600000,199.99998946400,39206,4.49669413955,0.54716838794,0.72708016610,0.53278962786,0.01521081409,3.66591200000,0.04877256920,2.67105236488,Moderate
1,818,818.00000000000,0.81438004249,2.92821260193,0.88978227916,5.35207529729,advancing,advancing,advancing,advancing,0,818,2013-2025,-0.87793462700,retreating,39618,3.19246000000,200.00000605500,39487,2.99951060707,0.37416450784,0.71837853047,0.68834827910,0.12213602237,7.29580000000,0.49065082154,2.90139733314,Moderate
1,819,819.00000000000,0.26170520679,2.37288060755,1.65619270916,3.77604078871,stable,advancing,advancing,advancing,0,819,2013-2025,-0.59116877900,retreating,40021,0.21282400000,200.00000605500,39301,0.00000000000,0.43882090207,0.67898694669,1.00000000000,0.00464728657,4.62260600000,0.16523408888,2.88163638634,Moderate
1,820,820.00000000000,-8.51885080833,1.00615587499,1.25838676200,1.16775024820,retreating,advancing,advancing,advancing,0,820,2013-2025,-0.33344666800,stable,39212,3.49233000000,200.00000605500,39486,0.00000000000,0.59794642340,0.64358495514,1.00000000000,0.13396006671,4.57475200000,0.15940866344,3.12534149914,Moderate
1,821,821.00000000000,-4.62049810509,4.81027179213,0.95318484781,10.88799320380,retreating,advancing,advancing,advancing,0,821,2013-2025,-0.76140368100,retreating,39616,0.39198400000,200.00000605500,39486,0.00000000000,0.15503943994,0.70237125989,1.00000000000,0.01171166611,4.70385500000,0.17512479794,2.57455131615,Low
1,822,822.00000000000,-0.47488034695,1.19961339816,-0.47927223939,6.86367830157,stable,advancing,stable,advancing,0,822,2013-2025,-0.54658792500,retreating,39211,3.81249000000,200.00000605500,39392,0.00000000000,0.57542248095,0.67286309876,1.00000000000,0.14658415320,5.05154000000,0.21744964106,3.16683339508,Moderate
1,823,823.00000000000,-0.01427840533,1.28039690564,-0.86240011572,5.76500175439,stable,advancing,retreating,advancing,0,823,2013-2025,-0.39545174600,stable,39615,0.86068800000,199.99998485000,39003,0.92045151760,0.56601698953,0.65210228118,0.90436429903,0.03019292947,4.14298800000,0.10684860601,2.92745523553,Moderate
1,824,824.00000000000,-0.97988909316,0.82419522478,0.67182884589,1.59274026987,retreating,advancing,advancing,advancing,0,824,2013-2025,-0.74000066200,retreating,39210,5.98705000000,199.99997194300,39354,0.12579600317,0.61913180378,0.69943123470,0.98692968754,0.23232828724,10.52768000000,0.88407824578,3.69082576631,High
1,825,825.00000000000,-3.48493861950,0.70060634545,-0.42045246389,3.17431718882,retreating,advancing,stable,advancing,0,825,2013-2025,-0.35144664600,stable,39614,1.46951000000,200.00004478100,39354,2.55127097681,0.63352105451,0.64605752168,0.73492076056,0.05419912496,6.83131400000,0.43410740700,3.10010491464,Moderate
1,826,826.00000000000,-12.53464173750,1.43314667911,0.49492272726,2.84705164098,retreating,advancing,stable,advancing,0,826,2013-2025,-0.86282040200,retreating,38824,7.93643000000,199.99992774800,38892,0.84668276912,0.54823258367,0.71630236532,0.91202893518,0.30919344058,6.38979900000,0.38036032814,3.31990119748,Moderate
1,827,827.00000000000,-2.75054007053,-0.74875785104,0.38903424282,-0.58938570414,retreating,retreating,stable,retreating,0,827,2013-2025,-1.13523761000,retreating,39613,0.63153900000,200.00000723000,39354,0.00000000000,0.80226815322,0.75372294851,1.00000000000,0.02115745536,7.35896600000,0.49834022729,3.58875481459,High
1,828,828.00000000000,-6.27784146735,-0.45023707913,0.59533501539,-1.95113922842,retreating,stable,advancing,retreating,0,828,2013-2025,-1.49272032800,retreating,38823,4.85409000000,200.00006781400,39179,0.00000000000,0.76751186886,0.80282855343,1.00000000000,0.18765503956,11.04064000000,0.94652256041,3.97126235749,High
1,829,829.00000000000,-9.77335655107,0.50164855184,0.63650579989,0.89703525057,retreating,advancing,advancing,advancing,0,829,2013-2025,-1.55685484200,retreating,39207,6.21250000000,200.00006769500,38836,0.11141900000,0.65668538444,0.81163838939,0.98842347048,0.24121790984,6.26023300000,0.36458783113,3.52625707576,High
1,830,830.00000000000,-8.22840446190,-1.39697372270,-0.47036049571,-1.85267671350,retreating,retreating,stable,retreating,0,830,2013-2025,-1.13217085900,retreating,38822,7.29962000000,199.99998053700,39179,1.02545100000,0.87773886511,0.75330168433,0.89345476289,0.28408366880,9.35424900000,0.74123261542,3.93028138396,High
1,831,831.00000000000,-12.99087388050,0.37683442217,-0.40184517764,1.34319833140,retreating,stable,stable,advancing,0,831,2013-2025,-1.11330283400,retreating,39206,6.27579000000,199.99999482400,39179,0.59102400000,0.67121728906,0.75070987853,0.93859210024,0.24371347505,8.12175900000,0.59119753797,3.59553828471,High
1,832,832.00000000000,-2.43621241034,0.33880005214,0.51006474640,0.05242346170,retreating,stable,advancing,stable,0,832,2013-2025,-1.60237771900,retreating,39205,2.47320000000,199.99992842700,39001,0.00000000000,0.67564556844,0.81789163829,1.00000000000,0.09377519447,7.18845500000,0.47758336023,3.52954326737,High
1,833,833.00000000000,-1.60910604538,2.01709847370,1.05310511167,3.31622262154,retreating,advancing,advancing,advancing,0,833,2013-2025,-1.19187729500,retreating,38820,12.82200000000,199.99994255700,39001,0.00000000000,0.48024403299,0.76150325747,1.00000000000,0.50183421331,7.28585000000,0.48943957518,3.53367917827,High
1,834,834.00000000000,-4.08128253032,0.32504009314,0.23771830261,0.44270006176,retreating,stable,stable,stable,0,834,2013-2025,-1.42490258900,retreating,39204,1.55715000000,199.99994473500,39001,0.00965400000,0.67724761792,0.79351277135,0.99899694113,0.05765482160,9.94131000000,0.81269748946,3.68655221331,High
1,835,835.00000000000,-5.33616000639,-0.01017036224,-0.44453988736,0.73221763322,retreating,stable,stable,advancing,0,835,2013-2025,-1.29623253200,retreating,38819,10.61190000000,199.99996773400,38882,0.00000000000,0.71627562203,0.77583801208,1.00000000000,0.41468875048,7.81048100000,0.55330463917,3.80580143430,High
1,836,836.00000000000,-6.31106379156,-0.85319576991,-1.70322787655,1.16652812894,retreating,retreating,retreating,advancing,0,836,2013-2025,-1.23708002500,retreating,39203,1.01290000000,200.00001020300,38835,0.00000000000,0.81442768900,0.76771252938,1.00000000000,0.03619473569,4.77828800000,0.18418577281,3.43684848385,High
1,837,837.00000000000,-13.43658797170,-0.35384461226,-0.25653582164,0.00762778249,retreating,stable,stable,stable,0,837,2013-2025,-1.41908314500,retreating,38818,8.03055000000,199.99999514600,44073,0.00000000000,0.75628905187,0.79271338356,1.00000000000,0.31290464645,5.11806900000,0.22554843592,3.60189456889,High
1,838,838.00000000000,-3.11118003628,0.36379701294,0.28445333553,0.58973979885,retreating,stable,stable,advancing,0,838,2013-2025,-7.45052266700,retreating,39202,0.54707900000,199.99999244900,38798,0.00000000000,0.67273521325,1.00000000000,1.00000000000,0.01782715133,9.21208000000,0.72392591360,3.77703291483,High
1,839,839.00000000000,-3.08800590547,0.19744310845,0.35147985582,0.46740814266,retreating,stable,stable,stable,0,839,2013-2025,-8.72049054400,retreating,38444,13.93860000000,200.00001119100,38741,0.00000000000,0.69210352579,1.00000000000,1.00000000000,0.54586238458,8.76825000000,0.66989702215,4.12672783050,High
1,840,840.00000000000,-2.09090752393,-0.07610196335,-1.69559267508,1.41590021688,retreating,stable,retreating,advancing,0,840,2013-2025,-2.66791305200,retreating,38816,8.36294000000,199.99999124700,38741,0.00000000000,0.72395193032,0.96425887356,1.00000000000,0.32601096559,6.89499900000,0.44185999234,3.84792629160,High
1,841,841.00000000000,1.44605473141,0.00000000000,0.00000000000,0.00000000000,advancing,,,,0,841,2013-2025,-1.30441924100,retreating,42456,1.82068000000,200.00001679700,44073,1.50156134056,0.71509150341,0.77696257916,0.84398649076,0.06804595925,5.11806900000,0.22554843592,3.26688820890,Moderate
1,842,842.00000000000,0.57059041458,0.00000000000,0.00000000000,0.00000000000,advancing,,,,0,842,2013-2025,-1.42375259600,retreating,42456,1.82068000000,200.00001679700,44073,1.61207003832,0.71509150341,0.79335480259,0.83250454242,0.06804595925,9.21208000000,0.72392591360,3.57204036056,High
1,843,843.00000000000,1.43564212197,0.00000000000,0.00000000000,-12.06931706140,advancing,,,retreating,0,843,2013-2025,-1.21336695400,retreating,42457,3.48690000000,200.00001679500,44073,0.04266011467,0.71509150341,0.76445518396,0.99556757755,0.13374595940,8.76825000000,0.66989702215,3.67061721384,High
1,844,844.00000000000,1.96624115200,0.00000000000,0.00000000000,-12.40255950040,advancing,,,retreating,0,844,2013-2025,-1.03905945400,retreating,42457,3.48690000000,199.99991761000,44073,0.00000000000,0.71509150341,0.74051143844,1.00000000000,0.13374595940,6.89499900000,0.44185999234,3.51645685952,High
1,845,845.00000000000,2.96996514984,0.00000000000,0.00000000000,-6.41841525770,advancing,,,retreating,0,845,2013-2025,-0.41786097600,stable,42928,0.07369600000,200.00001679500,44073,0.00000000000,0.71509150341,0.65518052452,1.00000000000,0.00000000000,8.76825000000,0.66989702215,3.48980054819,High
1,846,846.00000000000,4.66415615266,9.70204617655,0.00000000000,0.08831549366,advancing,advancing,,stable,0,846,2013-2025,-0.54070440400,retreating,42458,4.65490000000,199.99991761000,44073,0.00000000000,0.00000000000,0.67205490904,1.00000000000,0.17980085963,5.11806900000,0.22554843592,2.50884031878,Low
1,847,847.00000000000,-2.49434416736,4.10895781739,13.19280750200,-2.94356554245,retreating,advancing,advancing,retreating,0,847,2013-2025,-0.94128145600,retreating,42929,1.32804000000,200.00001679700,44073,1.01010673046,0.23669227697,0.72708016610,0.89504904564,0.04862088456,3.55005600000,0.03466903576,2.56217892477,Low
1,848,848.00000000000,4.97225721935,8.03184372232,0.00000000000,-1.67886991694,advancing,advancing,,retreating,0,848,2013-2025,-0.87793462700,retreating,42712,9.23575000000,200.00001679700,44073,0.11407144291,0.00000000000,0.71837853047,0.98814787939,0.36042637211,3.80644900000,0.06588060227,2.56718060328,Low
1,849,849.00000000000,2.24432545817,4.80259935765,11.87151194590,-4.71281918141,advancing,advancing,advancing,retreating,0,849,2013-2025,-0.59116877900,retreating,42930,2.23722000000,200.00001679700,44073,1.30574742402,0.15593272892,0.67898694669,0.86433172438,0.08447036820,5.07012900000,0.21971254142,2.53971179990,Low
1,850,850.00000000000,0.25105940261,0.00000000000,0.00000000000,2.52569323315,stable,,,advancing,0,850,2013-2025,-0.33344666800,stable,42713,19.06960000000,200.00001679500,44073,1.93189744727,0.71509150341,0.64358495514,0.79927420072,0.74818060081,6.32753000000,0.37278011715,3.67394343626,High
1,851,851.00000000000,0.17766012815,8.76176951506,14.09770935700,-4.18906514173,stable,advancing,advancing,retreating,0,851,2013-2025,-0.76140368100,retreating,42931,2.23817000000,200.00002953200,44073,0.00000000000,0.00000000000,0.70237125989,1.00000000000,0.08450782170,6.79698200000,0.42992805927,2.59243772523,Low
1,852,852.00000000000,0.34708898807,7.17394944302,12.18246772950,-2.20028163549,stable,advancing,advancing,retreating,0,852,2013-2025,-0.54658792500,retreating,42714,19.73680000000,200.00002953200,44073,0.00000000000,0.00000000000,0.67286309876,1.00000000000,0.77448867783,6.90273000000,0.44280111250,3.04426660237,Moderate
1,853,853.00000000000,0.13231687951,7.92609769959,13.35232581620,-3.08452493898,stable,advancing,advancing,retreating,0,853,2013-2025,3.04406194800,advancing,42715,14.02190000000,199.99993034800,44073,0.00000000000,0.00000000000,0.17963356573,1.00000000000,0.54914697400,9.29502900000,0.73402356927,2.64652261476,Moderate
1,854,854.00000000000,-0.29955930730,7.87476649626,12.47845425820,0.01114993092,stable,advancing,advancing,stable,0,854,2013-2025,5.64803922600,advancing,42933,4.08995000000,200.00002953300,41639,0.77821496383,0.00000000000,0.00000000000,0.91914279878,0.15752456188,12.64153000000,1.00000000000,2.33213380525,Low
1,855,855.00000000000,0.36665459292,9.45190399134,10.23561572420,-0.18237041041,stable,advancing,advancing,stable,0,855,2013-2025,7.61467412100,advancing,42716,9.51052000000,199.99993034800,44073,0.05242346170,0.00000000000,0.00000000000,0.99455315743,0.37126070013,9.19648300000,0.72202723929,2.36196976672,Low
1,856,856.00000000000,0.98534928879,8.53748904262,10.59426536460,-1.18028767792,advancing,advancing,advancing,retreating,0,856,2013-2025,6.46490356900,advancing,43094,0.44224800000,200.00001679700,41668,3.31622262154,0.00000000000,0.00000000000,0.65544162956,0.01369360411,5.13440000000,0.22753646247,1.59153383638,Very Low
1,857,857.00000000000,1.42335722985,8.24319289699,10.79611560110,0.61529525023,advancing,advancing,advancing,advancing,0,857,2013-2025,6.56184999200,advancing,42717,15.43560000000,200.00001679500,44073,0.44270006176,0.00000000000,0.00000000000,0.95400308445,0.60488996904,4.63503300000,0.16674686862,2.16009539754,Low
1,858,858.00000000000,1.59247832973,9.66700040369,8.15744387966,4.27713675181,advancing,advancing,advancing,advancing,0,858,2013-2025,7.21344172700,advancing,43095,1.27514000000,200.00001679500,44073,0.73221763322,0.00000000000,0.00000000000,0.92392196083,0.04653500934,4.20138400000,0.11395734392,1.72828514606,Very Low
1,859,859.00000000000,9.92485242347,10.28494183070,9.56904093322,3.68847036192,advancing,advancing,advancing,advancing,0,859,2013-2025,6.20019243000,advancing,42718,33.81800000000,200.00001679500,41939,1.16652812894,0.00000000000,0.00000000000,0.87879672837,1.00000000000,3.95181100000,0.08357599853,2.32772737441,Low
1,860,860.00000000000,6.22578298367,9.21676590747,6.32876068082,2.74254772369,advancing,advancing,advancing,advancing,0,860,2013-2025,6.68402166200,advancing,43096,2.81283000000,200.00001679700,44073,0.00762778249,0.00000000000,0.00000000000,0.99920746687,0.10716699315,4.48262300000,0.14819349606,1.84125073045,Low
1,861,861.00000000000,6.61198990560,10.31271538690,9.72456598467,0.88194986829,advancing,advancing,advancing,advancing,0,861,2013-2025,6.47409145100,advancing,42937,25.09810000000,200.00001679700,41823,0.58973979885,0.00000000000,0.00000000000,0.93872552984,0.98588782660,4.07998900000,0.09917952972,2.36824480020,Low
1,862,862.00000000000,8.70958999237,0.00000000000,12.99842199550,3.03113262142,advancing,,advancing,advancing,0,862,2013-2025,6.73841813800,advancing,43097,3.63153000000,200.00000406100,44073,0.46740814266,0.71509150341,0.00000000000,0.95143589368,0.13944880038,3.89915200000,0.07716564457,2.63905986776,Moderate
1,863,863.00000000000,7.53376295274,7.53725451405,7.97374153379,1.96306521808,advancing,advancing,advancing,advancing,0,863,2013-2025,7.60107772400,advancing,42938,18.67350000000,199.99998129300,44073,1.41590021688,0.00000000000,0.00000000000,0.85288675487,0.73256218954,2.16351500000,0.00000000000,2.07810528219,Low
1,864,864.00000000000,1.17401911970,9.21421920642,9.47748875612,5.01249323109,advancing,advancing,advancing,advancing,0,864,2013-2025,10.45459620000,advancing,43098,2.64864000000,199.99998591700,44073,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.10069288642,2.97062300000,0.00000000000,1.74847116276,Very Low
1,865,865.00000000000,3.62459795336,8.71244639305,8.48311789958,5.34469369759,advancing,advancing,advancing,advancing,0,865,2013-2025,10.14664643000,advancing,42939,6.47896000000,200.00000306600,41980,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.25172457613,3.20579200000,0.00000000000,1.85117271177,Low
1,866,866.00000000000,1.43653250573,9.18804264126,6.54733207903,6.51290095916,advancing,advancing,advancing,advancing,0,866,2013-2025,11.16923866000,advancing,43099,1.81624000000,200.00008193900,41981,14.89386525720,0.00000000000,0.00000000000,0.00000000000,0.06787088481,3.75862600000,0.06005895057,1.08218757201,Very Low
1,867,867.00000000000,1.30014650036,7.52665414469,5.60300710648,5.61220723759,advancing,advancing,advancing,advancing,0,867,2013-2025,10.18539767000,advancing,43100,1.23213000000,199.99998666000,44073,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.04483910084,3.74759600000,0.05871623225,1.74572032792,Very Low
1,868,868.00000000000,0.42331168743,6.14190128386,3.57848625739,5.72033494046,stable,advancing,advancing,advancing,0,868,2013-2025,10.34095163000,advancing,42941,1.95196000000,199.99993082500,42061,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.07322240178,3.70412600000,0.05342448561,1.76184592458,Very Low
1,869,869.00000000000,1.52607352078,5.60529291047,2.20539514164,5.39818155875,advancing,advancing,advancing,advancing,0,869,2013-2025,10.12674067000,advancing,43101,0.74324300000,199.99997149900,42048,0.00000000000,0.06247643372,0.00000000000,1.00000000000,0.02556200697,3.68001200000,0.05048900876,1.80202252612,Low
1,870,870.00000000000,-0.74530902822,7.64837925423,3.98761524362,5.50735127196,retreating,advancing,advancing,advancing,0,870,2013-2025,10.59760326000,advancing,42942,0.58700000000,199.99999041600,44073,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.01940125839,3.80142400000,0.06526889243,1.73235419116,Very Low
1,871,871.00000000000,0.68684319076,7.19149592718,2.96289305907,6.81757366178,advancing,advancing,advancing,advancing,0,871,2013-2025,10.37514497000,advancing,42942,0.58700000000,200.00002087800,44073,12.58343199180,0.00000000000,0.00000000000,0.00000000000,0.01940125839,4.50994400000,0.15151937160,1.10410447866,Very Low
1,872,872.00000000000,-1.63864234121,6.30654306269,3.92452423806,5.64041021616,retreating,advancing,advancing,advancing,0,872,2013-2025,10.17941457000,advancing,43102,0.14638900000,199.99997507700,44073,2.28944582019,0.00000000000,0.00000000000,0.76212461857,0.00202771656,5.95929300000,0.32795341121,1.71639563461,Very Low
1,873,873.00000000000,-2.75271900064,6.63215900536,6.98931822874,3.96582849207,retreating,advancing,advancing,advancing,0,873,2013-2025,10.27590394000,advancing,43206,0.03893900000,200.00005903500,44073,5.35207529729,0.00000000000,0.00000000000,0.44391479301,0.00000000000,5.89928200000,0.32064807402,1.49425090366,Very Low
1,874,874.00000000000,-2.03568726842,6.61815285057,5.28647409671,5.93996830946,retreating,advancing,advancing,advancing,0,874,2013-2025,10.03230238000,advancing,42943,0.67585000000,199.99996216500,44073,3.77604078871,0.00000000000,0.00000000000,0.60766612820,0.02290466265,3.71362300000,0.05458058678,1.46153648984,Very Low
1,875,875.00000000000,-0.26257596168,5.60855020466,4.65026737655,4.33325378243,stable,advancing,advancing,advancing,0,875,2013-2025,10.53182080000,advancing,43207,0.47585900000,199.99991752900,42205,1.16775024820,0.06209719229,0.00000000000,0.87866974913,0.01501890484,3.81175600000,0.06652664091,1.72151992808,Very Low
1,876,876.00000000000,-0.84797203784,5.08545833261,4.74626300241,3.17154169087,retreating,advancing,advancing,advancing,0,876,2013-2025,9.78539705300,advancing,43104,4.21098000000,200.00000442300,44073,10.88799320380,0.12299992191,0.00000000000,0.00000000000,0.16229683750,3.46521600000,0.02434118241,1.27133646602,Very Low
1,877,877.00000000000,0.10034237857,5.24035403178,5.31815587000,2.73959531833,stable,advancing,advancing,advancing,0,877,2013-2025,9.38769271600,advancing,43208,1.15647000000,200.00000119300,42291,6.86367830157,0.10496566944,0.00000000000,0.28685794631,0.04185577991,4.12629000000,0.10481590334,1.41132402246,Very Low
1,878,878.00000000000,-0.80914327393,4.76862259403,5.09476035098,3.16689163090,retreating,advancing,advancing,advancing,0,878,2013-2025,9.55874352100,advancing,43105,5.55979000000,200.00006298500,42338,5.76500175439,0.15988858784,0.00000000000,0.40101138048,0.21548118675,5.22357800000,0.23839239488,1.75251780217,Very Low
1,879,879.00000000000,2.14359421499,5.65433701656,6.93119186957,3.73722948193,advancing,advancing,advancing,advancing,0,879,2013-2025,9.01787710500,advancing,43209,2.31463000000,199.99993329100,42380,1.59274026987,0.05676630880,0.00000000000,0.83451292191,0.08752268762,4.62465300000,0.16548327695,1.79382608813,Very Low
1,880,880.00000000000,7.22593066104,5.13376976947,4.59863926774,3.94624704321,advancing,advancing,advancing,advancing,0,880,2013-2025,8.65688828700,advancing,43210,2.30024000000,200.00004753700,42408,3.17431718882,0.11737510047,0.00000000000,0.67018572555,0.08695528210,6.40730200000,0.38249102613,1.88402687044,Low
1,881,881.00000000000,4.67812264656,4.79043869595,3.92748977561,4.72411702790,advancing,advancing,advancing,advancing,0,881,2013-2025,8.31179853500,advancing,43107,7.34354000000,199.99994873700,44073,2.84705164098,0.15734857484,0.00000000000,0.70418889624,0.28581546084,8.38047300000,0.62269164748,2.23406275536,Low
1,882,882.00000000000,0.07108767864,4.71854745046,5.69372130885,3.96604129128,stable,advancing,advancing,advancing,0,882,2013-2025,7.49316189200,advancing,43211,2.59562000000,200.00004753900,42466,0.00000000000,0.16571875476,0.00000000000,1.00000000000,0.09860227780,6.45509000000,0.38830841716,2.17723991736,Low
1,883,883.00000000000,-0.66887738590,3.61072633844,3.21199219067,3.82284366945,retreating,advancing,advancing,advancing,0,883,2013-2025,6.78689745400,advancing,43108,9.57665000000,200.00004753900,44073,0.00000000000,0.29470055175,0.00000000000,1.00000000000,0.37386823101,6.13234300000,0.34901935913,2.49433566914,Low
1,884,884.00000000000,0.90043090726,3.71585693760,4.07967143291,3.03903162397,advancing,advancing,advancing,advancing,0,884,2013-2025,6.43636116000,advancing,43212,5.79496000000,199.99994873700,42206,0.00000000000,0.28246036833,0.00000000000,1.00000000000,0.22475406848,5.26551700000,0.24349776784,2.31505926559,Low
1,885,885.00000000000,3.25957685548,3.72869591323,6.04952953316,2.60803849567,advancing,advancing,advancing,advancing,0,885,2013-2025,4.73724229300,advancing,43109,14.72820000000,200.00004753900,44073,0.00000000000,0.28096554744,0.00000000000,1.00000000000,0.57699677406,5.48615400000,0.27035663840,2.56892079085,Low
1,886,886.00000000000,2.21554505409,3.28543235246,4.82012206551,1.25548981202,advancing,advancing,advancing,advancing,0,886,2013-2025,4.35177204400,advancing,43297,0.89257400000,199.99994873700,44073,0.00000000000,0.33257399756,0.00000000000,1.00000000000,0.03145021411,5.61755900000,0.28635300296,2.26896100447,Low
1,887,887.00000000000,1.62796225960,2.75264766521,2.31315324896,2.13889722156,advancing,advancing,advancing,advancing,0,887,2013-2025,4.22571471300,advancing,43214,8.37656000000,200.00003208900,44073,9.60689229259,0.39460524577,0.01731586223,0.00183566331,0.32654802474,5.44262000000,0.26505710083,1.86663389373,Low
1,888,888.00000000000,-1.00697281897,1.22459560193,0.55107734794,0.70450464775,retreating,advancing,advancing,advancing,0,888,2013-2025,3.71377126000,advancing,43298,1.23686000000,199.99993328900,44073,9.18626840032,0.57251384389,0.08763896227,0.04553884595,0.04502560687,6.13967200000,0.34991154250,2.02731534558,Low
1,889,889.00000000000,-0.37570465856,0.71706316771,-1.68753362078,1.84104868110,stable,advancing,retreating,advancing,0,889,2013-2025,4.01177193000,advancing,43215,7.32203000000,200.00002310800,44073,12.90014452650,0.63160501365,0.04670410744,0.00000000000,0.28496730447,6.26184100000,0.36478357828,2.20395637158,Low
1,890,890.00000000000,1.66177238922,1.26532268255,-1.33008189076,1.92846246150,advancing,advancing,retreating,advancing,0,890,2013-2025,4.03505184200,advancing,43299,1.39327000000,200.00005903500,44073,0.00000000000,0.56777205663,0.04350626289,1.00000000000,0.05119294085,6.59658600000,0.40553319247,2.67076018610,Moderate
1,891,891.00000000000,-0.37274763060,0.81274402700,-1.32612188443,1.98448650650,stable,advancing,retreating,advancing,0,891,2013-2025,3.41472769600,advancing,43216,7.32738000000,200.00004941700,44073,0.00000000000,0.62046504797,0.12871707422,1.00000000000,0.28517826245,7.34157400000,0.49622304170,3.01941796366,Moderate
1,892,892.00000000000,1.25433930914,1.21178210573,-0.93708836345,2.39353264811,advancing,advancing,retreating,advancing,0,892,2013-2025,3.88622035800,advancing,43300,1.98680000000,199.99998323600,42409,14.93500694130,0.57400569826,0.06395049610,0.00000000000,0.07459616221,6.88329700000,0.44043546924,2.05241137446,Low
1,893,893.00000000000,1.88156015607,0.55966390680,-1.65993636958,1.53569892268,advancing,advancing,retreating,advancing,0,893,2013-2025,3.64654733600,advancing,43301,3.95574000000,200.00000762000,44073,0.00000000000,0.64993075171,0.09687317497,1.00000000000,0.15223258131,7.16119800000,0.47426527561,2.92383711392,Moderate
1,894,894.00000000000,4.98567221834,1.99671293331,-2.00563554674,3.58878674706,advancing,advancing,retreating,advancing,0,894,2013-2025,4.29045700900,advancing,43218,11.48070000000,199.99999875100,42590,0.00000000000,0.48261748806,0.00842253830,1.00000000000,0.44894599492,6.66543600000,0.41391453032,2.81510596308,Moderate
1,895,895.00000000000,6.90752333180,1.21671031529,-1.32369586143,2.39723819555,advancing,advancing,retreating,advancing,0,895,2013-2025,3.78886328200,advancing,43302,5.36950000000,199.99994945000,42590,5.47449912804,0.57343191490,0.07732394849,0.43119485215,0.20797794539,6.33880600000,0.37415278187,2.40723850639,Low
